embryonic_score,celltype,condition,celltype_short
-0.027162026376639815,Embryonic fibroblasts,Embryonic,EMB
0.2490337233589736,Embryonic fibroblasts,Embryonic,EMB
0.07047440366478021,Embryonic fibroblasts,Embryonic,EMB
0.25174078626730967,Embryonic fibroblasts,Embryonic,EMB
0.26937471595451373,Embryonic fibroblasts,Embryonic,EMB
0.14509907715519968,Embryonic fibroblasts,Embryonic,EMB
0.13151494144044654,Embryonic fibroblasts,Embryonic,EMB
0.27177358154138664,Embryonic fibroblasts,Embryonic,EMB
0.21001642588366126,Embryonic fibroblasts,Embryonic,EMB
0.2099932616236107,Embryonic fibroblasts,Embryonic,EMB
0.08858879223870268,Embryonic fibroblasts,Embryonic,EMB
0.09967788058597706,Embryonic fibroblasts,Embryonic,EMB
0.04859345738598453,Embryonic fibroblasts,Embryonic,EMB
0.025854669319110454,Embryonic fibroblasts,Embryonic,EMB
0.032482962588404836,Embryonic fibroblasts,Embryonic,EMB
0.09937754599714038,Embryonic fibroblasts,Embryonic,EMB
0.31057151826769747,Embryonic fibroblasts,Embryonic,EMB
0.07832350026978196,Embryonic fibroblasts,Embryonic,EMB
0.17852832759484524,Embryonic fibroblasts,Embryonic,EMB
0.05426537766848632,Embryonic fibroblasts,Embryonic,EMB
-0.0589470549550166,Embryonic fibroblasts,Embryonic,EMB
-0.003537769627893799,Embryonic fibroblasts,Embryonic,EMB
0.15880796490374807,Embryonic fibroblasts,Embryonic,EMB
0.17924038688840002,Embryonic fibroblasts,Embryonic,EMB
0.13224395727346705,Embryonic fibroblasts,Embryonic,EMB
0.21810662391269867,Embryonic fibroblasts,Embryonic,EMB
0.12159143839087705,Embryonic fibroblasts,Embryonic,EMB
0.2163374591514176,Embryonic fibroblasts,Embryonic,EMB
0.20176800934294628,Embryonic fibroblasts,Embryonic,EMB
0.22657198953296137,Embryonic fibroblasts,Embryonic,EMB
0.2791530727007172,Embryonic fibroblasts,Embryonic,EMB
0.27151771882137526,Embryonic fibroblasts,Embryonic,EMB
0.3644360971713013,Embryonic fibroblasts,Embryonic,EMB
0.15962099626150178,Embryonic fibroblasts,Embryonic,EMB
0.14037750218985928,Embryonic fibroblasts,Embryonic,EMB
0.10750910637511002,Embryonic fibroblasts,Embryonic,EMB
0.08432641483211491,Embryonic fibroblasts,Embryonic,EMB
0.05509743727209634,Embryonic fibroblasts,Embryonic,EMB
-0.003980638529713162,Embryonic fibroblasts,Embryonic,EMB
0.14011721361096852,Embryonic fibroblasts,Embryonic,EMB
0.25359451630712015,Embryonic fibroblasts,Embryonic,EMB
0.25856206090983663,Embryonic fibroblasts,Embryonic,EMB
0.350220967299574,Embryonic fibroblasts,Embryonic,EMB
0.2662036364866675,Embryonic fibroblasts,Embryonic,EMB
0.03814218910254419,Embryonic fibroblasts,Embryonic,EMB
0.19791629092898205,Embryonic fibroblasts,Embryonic,EMB
0.06981955859712091,Embryonic fibroblasts,Embryonic,EMB
0.36069513543235643,Embryonic fibroblasts,Embryonic,EMB
0.2621852223852468,Embryonic fibroblasts,Embryonic,EMB
0.20395731250844037,Embryonic fibroblasts,Embryonic,EMB
0.3054619888842165,Embryonic fibroblasts,Embryonic,EMB
0.040005952225502184,Embryonic fibroblasts,Embryonic,EMB
0.18643209574091926,Embryonic fibroblasts,Embryonic,EMB
0.23954194871802745,Embryonic fibroblasts,Embryonic,EMB
0.19283350557683493,Embryonic fibroblasts,Embryonic,EMB
0.20760349597634603,Embryonic fibroblasts,Embryonic,EMB
0.14563045339485867,Embryonic fibroblasts,Embryonic,EMB
-0.06964644047755664,Embryonic fibroblasts,Embryonic,EMB
-0.005177836389849019,Embryonic fibroblasts,Embryonic,EMB
0.015856055149162218,Embryonic fibroblasts,Embryonic,EMB
0.1330995406818443,Embryonic fibroblasts,Embryonic,EMB
0.14126012118852613,Embryonic fibroblasts,Embryonic,EMB
0.21431291195357963,Embryonic fibroblasts,Embryonic,EMB
0.17367708593515133,Embryonic fibroblasts,Embryonic,EMB
0.20542209800814107,Embryonic fibroblasts,Embryonic,EMB
-0.05453820433440105,Embryonic fibroblasts,Embryonic,EMB
0.19803099612811276,Embryonic fibroblasts,Embryonic,EMB
0.14399932035691365,Embryonic fibroblasts,Embryonic,EMB
0.13621752340751742,Embryonic fibroblasts,Embryonic,EMB
0.11286602443681275,Embryonic fibroblasts,Embryonic,EMB
0.25852860022961593,Embryonic fibroblasts,Embryonic,EMB
0.1477920382980731,Embryonic fibroblasts,Embryonic,EMB
0.13261966289016733,Embryonic fibroblasts,Embryonic,EMB
0.15888218387595435,Embryonic fibroblasts,Embryonic,EMB
0.07573338467129842,Embryonic fibroblasts,Embryonic,EMB
0.25077489780073137,Embryonic fibroblasts,Embryonic,EMB
0.22150735661079507,Embryonic fibroblasts,Embryonic,EMB
-0.001347394182304562,Embryonic fibroblasts,Embryonic,EMB
0.14580319694990643,Embryonic fibroblasts,Embryonic,EMB
0.05376842154249716,Embryonic fibroblasts,Embryonic,EMB
0.10254999864441441,Embryonic fibroblasts,Embryonic,EMB
0.08886722550040196,Embryonic fibroblasts,Embryonic,EMB
0.03131119154651056,Embryonic fibroblasts,Embryonic,EMB
0.1749826601163201,Embryonic fibroblasts,Embryonic,EMB
0.14184007336888968,Embryonic fibroblasts,Embryonic,EMB
0.24014742238169895,Embryonic fibroblasts,Embryonic,EMB
0.2203388849014316,Embryonic fibroblasts,Embryonic,EMB
0.27136268262193314,Embryonic fibroblasts,Embryonic,EMB
-0.04562065515562276,Embryonic fibroblasts,Embryonic,EMB
0.16676797027114212,Embryonic fibroblasts,Embryonic,EMB
-0.003021766436784151,Embryonic fibroblasts,Embryonic,EMB
0.1684886147908345,Embryonic fibroblasts,Embryonic,EMB
0.1836198709190317,Embryonic fibroblasts,Embryonic,EMB
0.1427308346805505,Embryonic fibroblasts,Embryonic,EMB
0.02610147347561011,Embryonic fibroblasts,Embryonic,EMB
0.2689058009745376,Embryonic fibroblasts,Embryonic,EMB
0.33228883471416854,Embryonic fibroblasts,Embryonic,EMB
0.21938018627376293,Embryonic fibroblasts,Embryonic,EMB
0.17381171926274408,Embryonic fibroblasts,Embryonic,EMB
0.29403904971086964,Embryonic fibroblasts,Embryonic,EMB
0.23832507776651168,Embryonic fibroblasts,Embryonic,EMB
0.35799038824041557,Embryonic fibroblasts,Embryonic,EMB
0.0867068370009614,Embryonic fibroblasts,Embryonic,EMB
0.21001666434584323,Embryonic fibroblasts,Embryonic,EMB
0.2906821853797102,Embryonic fibroblasts,Embryonic,EMB
0.14825921052768773,Embryonic fibroblasts,Embryonic,EMB
0.1355522127645577,Embryonic fibroblasts,Embryonic,EMB
0.003968046805151178,Embryonic fibroblasts,Embryonic,EMB
0.23762847337242893,Embryonic fibroblasts,Embryonic,EMB
0.1630092434339705,Embryonic fibroblasts,Embryonic,EMB
0.2648958922323119,Embryonic fibroblasts,Embryonic,EMB
0.11919045270639766,Embryonic fibroblasts,Embryonic,EMB
-0.1161647973800698,Embryonic fibroblasts,Embryonic,EMB
0.1698992292591195,Embryonic fibroblasts,Embryonic,EMB
0.19527658114618066,Embryonic fibroblasts,Embryonic,EMB
0.2738809796268775,Embryonic fibroblasts,Embryonic,EMB
0.1430225364244066,Embryonic fibroblasts,Embryonic,EMB
0.13279797791533965,Embryonic fibroblasts,Embryonic,EMB
0.1614434005812667,Embryonic fibroblasts,Embryonic,EMB
0.08829808218462243,Embryonic fibroblasts,Embryonic,EMB
0.01692952029410035,Embryonic fibroblasts,Embryonic,EMB
0.11241913498725269,Embryonic fibroblasts,Embryonic,EMB
0.12453333677422178,Embryonic fibroblasts,Embryonic,EMB
0.11016144784278059,Embryonic fibroblasts,Embryonic,EMB
0.12789506739290732,Embryonic fibroblasts,Embryonic,EMB
0.3192367398823804,Embryonic fibroblasts,Embryonic,EMB
0.02040292398620492,Embryonic fibroblasts,Embryonic,EMB
0.20415067751333874,Embryonic fibroblasts,Embryonic,EMB
0.15059741204417404,Embryonic fibroblasts,Embryonic,EMB
0.1365059298597307,Embryonic fibroblasts,Embryonic,EMB
-0.018293510120198763,Embryonic fibroblasts,Embryonic,EMB
0.11752612257442975,Embryonic fibroblasts,Embryonic,EMB
0.16402780957819915,Embryonic fibroblasts,Embryonic,EMB
0.16638876558320237,Embryonic fibroblasts,Embryonic,EMB
0.09995931067084585,Embryonic fibroblasts,Embryonic,EMB
0.3051926235179907,Embryonic fibroblasts,Embryonic,EMB
0.22749919667065333,Embryonic fibroblasts,Embryonic,EMB
0.26012603328098294,Embryonic fibroblasts,Embryonic,EMB
0.18798694856832465,Embryonic fibroblasts,Embryonic,EMB
0.23287279760448582,Embryonic fibroblasts,Embryonic,EMB
0.15316110530369184,Embryonic fibroblasts,Embryonic,EMB
0.19780434113842651,Embryonic fibroblasts,Embryonic,EMB
0.29019206020598914,Embryonic fibroblasts,Embryonic,EMB
-0.04056917483104108,Embryonic fibroblasts,Embryonic,EMB
0.28607339396660575,Embryonic fibroblasts,Embryonic,EMB
0.12851328842185913,Embryonic fibroblasts,Embryonic,EMB
0.043371487301313606,Embryonic fibroblasts,Embryonic,EMB
0.10800012831192515,Embryonic fibroblasts,Embryonic,EMB
0.07243001883877367,Embryonic fibroblasts,Embryonic,EMB
0.18936907550428894,Embryonic fibroblasts,Embryonic,EMB
0.12323598148948296,Embryonic fibroblasts,Embryonic,EMB
0.21677561314735744,Embryonic fibroblasts,Embryonic,EMB
0.09643326481966902,Embryonic fibroblasts,Embryonic,EMB
0.273105164617653,Embryonic fibroblasts,Embryonic,EMB
0.11059544312077273,Embryonic fibroblasts,Embryonic,EMB
0.10307324298376364,Embryonic fibroblasts,Embryonic,EMB
0.21122673500383798,Embryonic fibroblasts,Embryonic,EMB
0.21939010770546508,Embryonic fibroblasts,Embryonic,EMB
0.2346638569757073,Embryonic fibroblasts,Embryonic,EMB
0.12870295965049625,Embryonic fibroblasts,Embryonic,EMB
0.19450067064258875,Embryonic fibroblasts,Embryonic,EMB
0.2007968866008787,Embryonic fibroblasts,Embryonic,EMB
0.2319844341991931,Embryonic fibroblasts,Embryonic,EMB
0.10184412191529257,Embryonic fibroblasts,Embryonic,EMB
0.29226487195474177,Embryonic fibroblasts,Embryonic,EMB
0.29435172391503756,Embryonic fibroblasts,Embryonic,EMB
0.16028766456820825,Embryonic fibroblasts,Embryonic,EMB
-0.04698996008518498,Embryonic fibroblasts,Embryonic,EMB
0.16196587577434657,Embryonic fibroblasts,Embryonic,EMB
0.2466108398835798,Embryonic fibroblasts,Embryonic,EMB
0.2389943992137246,Embryonic fibroblasts,Embryonic,EMB
0.2448116973575507,Embryonic fibroblasts,Embryonic,EMB
0.12151192823069679,Embryonic fibroblasts,Embryonic,EMB
0.006374718004538142,Embryonic fibroblasts,Embryonic,EMB
0.09274674127617273,Embryonic fibroblasts,Embryonic,EMB
0.1206730844993977,Embryonic fibroblasts,Embryonic,EMB
0.07920255066548038,Embryonic fibroblasts,Embryonic,EMB
0.055335944714970595,Embryonic fibroblasts,Embryonic,EMB
0.06965520145981663,Embryonic fibroblasts,Embryonic,EMB
0.3027990285795201,Embryonic fibroblasts,Embryonic,EMB
0.281903121364502,Embryonic fibroblasts,Embryonic,EMB
0.182105970835708,Embryonic fibroblasts,Embryonic,EMB
0.08402778860863491,Embryonic fibroblasts,Embryonic,EMB
-0.027071564042999173,Embryonic fibroblasts,Embryonic,EMB
0.10313503849359183,Embryonic fibroblasts,Embryonic,EMB
0.1211818374364769,Embryonic fibroblasts,Embryonic,EMB
0.2099190619573787,Embryonic fibroblasts,Embryonic,EMB
0.1749518793704154,Embryonic fibroblasts,Embryonic,EMB
-0.07311092360485479,Embryonic fibroblasts,Embryonic,EMB
-0.025114884609277636,Embryonic fibroblasts,Embryonic,EMB
0.16152473422289426,Embryonic fibroblasts,Embryonic,EMB
0.1462641834319339,Embryonic fibroblasts,Embryonic,EMB
0.13142902703321627,Embryonic fibroblasts,Embryonic,EMB
0.13317140723794169,Embryonic fibroblasts,Embryonic,EMB
0.126410821614856,Embryonic fibroblasts,Embryonic,EMB
0.10373134111757663,Embryonic fibroblasts,Embryonic,EMB
0.14047315093120313,Embryonic fibroblasts,Embryonic,EMB
0.2004166180591475,Embryonic fibroblasts,Embryonic,EMB
0.15289474722433505,Embryonic fibroblasts,Embryonic,EMB
0.17525434202774726,Embryonic fibroblasts,Embryonic,EMB
0.15373245562689777,Embryonic fibroblasts,Embryonic,EMB
0.05778080145971635,Embryonic fibroblasts,Embryonic,EMB
0.3023651863530016,Embryonic fibroblasts,Embryonic,EMB
0.22001678829766952,Embryonic fibroblasts,Embryonic,EMB
0.08216257543122031,Embryonic fibroblasts,Embryonic,EMB
0.17526090543560635,Embryonic fibroblasts,Embryonic,EMB
0.01623234474248539,Embryonic fibroblasts,Embryonic,EMB
0.1349644165627273,Embryonic fibroblasts,Embryonic,EMB
0.11022710127623458,Embryonic fibroblasts,Embryonic,EMB
0.2303242532310344,Embryonic fibroblasts,Embryonic,EMB
-0.002003645452102633,Embryonic fibroblasts,Embryonic,EMB
0.13177004949273766,Embryonic fibroblasts,Embryonic,EMB
0.18941754157451482,Embryonic fibroblasts,Embryonic,EMB
0.18315587212949752,Embryonic fibroblasts,Embryonic,EMB
0.20946633158047756,Embryonic fibroblasts,Embryonic,EMB
0.08151924520697926,Embryonic fibroblasts,Embryonic,EMB
0.18161879024115335,Embryonic fibroblasts,Embryonic,EMB
0.1848177849376542,Embryonic fibroblasts,Embryonic,EMB
0.17735878770404034,Embryonic fibroblasts,Embryonic,EMB
0.23323487185536523,Embryonic fibroblasts,Embryonic,EMB
0.2631696737352354,Embryonic fibroblasts,Embryonic,EMB
0.12281487500542178,Embryonic fibroblasts,Embryonic,EMB
0.025855287988021346,Embryonic fibroblasts,Embryonic,EMB
0.23235172757743708,Embryonic fibroblasts,Embryonic,EMB
0.2510899606331916,Embryonic fibroblasts,Embryonic,EMB
0.11815088526077099,Embryonic fibroblasts,Embryonic,EMB
0.2346632588160274,Embryonic fibroblasts,Embryonic,EMB
0.02685006832600835,Embryonic fibroblasts,Embryonic,EMB
0.28376054988771177,Embryonic fibroblasts,Embryonic,EMB
0.16472372351018405,Embryonic fibroblasts,Embryonic,EMB
0.18253750712001557,Embryonic fibroblasts,Embryonic,EMB
0.22212745569029227,Embryonic fibroblasts,Embryonic,EMB
0.1776566888953295,Embryonic fibroblasts,Embryonic,EMB
0.10525809597652316,Embryonic fibroblasts,Embryonic,EMB
0.15298306177873894,Embryonic fibroblasts,Embryonic,EMB
0.0786984401871889,Embryonic fibroblasts,Embryonic,EMB
0.1668131797324966,Embryonic fibroblasts,Embryonic,EMB
0.09099408874457457,Embryonic fibroblasts,Embryonic,EMB
0.3286217968521578,Embryonic fibroblasts,Embryonic,EMB
0.16372881555260743,Embryonic fibroblasts,Embryonic,EMB
0.11978152705351344,Embryonic fibroblasts,Embryonic,EMB
-0.07748323111766689,Embryonic fibroblasts,Embryonic,EMB
0.22027232767077537,Embryonic fibroblasts,Embryonic,EMB
0.0826773873971752,Embryonic fibroblasts,Embryonic,EMB
0.2389272673768399,Embryonic fibroblasts,Embryonic,EMB
0.25844606227979555,Embryonic fibroblasts,Embryonic,EMB
0.12754852071075154,Embryonic fibroblasts,Embryonic,EMB
0.10687292273404048,Embryonic fibroblasts,Embryonic,EMB
0.25997892238289777,Embryonic fibroblasts,Embryonic,EMB
0.13424445755374717,Embryonic fibroblasts,Embryonic,EMB
0.20072721857557496,Embryonic fibroblasts,Embryonic,EMB
0.22729057528172322,Embryonic fibroblasts,Embryonic,EMB
0.09422960533727667,Embryonic fibroblasts,Embryonic,EMB
0.07961028257498184,Embryonic fibroblasts,Embryonic,EMB
0.08720028332837672,Embryonic fibroblasts,Embryonic,EMB
0.14653022660399112,Embryonic fibroblasts,Embryonic,EMB
0.17788199552465636,Embryonic fibroblasts,Embryonic,EMB
0.23866768312570472,Embryonic fibroblasts,Embryonic,EMB
0.20539291021232664,Embryonic fibroblasts,Embryonic,EMB
0.22056599312279995,Embryonic fibroblasts,Embryonic,EMB
0.25323198368544453,Embryonic fibroblasts,Embryonic,EMB
0.12679324938120246,Embryonic fibroblasts,Embryonic,EMB
0.11508024679168784,Embryonic fibroblasts,Embryonic,EMB
-0.047372247483501835,Embryonic fibroblasts,Embryonic,EMB
0.0829796689047112,Embryonic fibroblasts,Embryonic,EMB
0.2342983850016362,Embryonic fibroblasts,Embryonic,EMB
0.0031261040420959216,Embryonic fibroblasts,Embryonic,EMB
-0.014823589833397658,Embryonic fibroblasts,Embryonic,EMB
0.2038044103158546,Embryonic fibroblasts,Embryonic,EMB
0.1372763902144776,Embryonic fibroblasts,Embryonic,EMB
0.058058285213072394,Embryonic fibroblasts,Embryonic,EMB
0.019442924990881728,Embryonic fibroblasts,Embryonic,EMB
0.16551077692027566,Embryonic fibroblasts,Embryonic,EMB
0.18475719803836813,Embryonic fibroblasts,Embryonic,EMB
0.28295128669755837,Embryonic fibroblasts,Embryonic,EMB
0.04738527027340964,Embryonic fibroblasts,Embryonic,EMB
0.24770341667090345,Embryonic fibroblasts,Embryonic,EMB
0.09646850353097591,Embryonic fibroblasts,Embryonic,EMB
0.15450641366324103,Embryonic fibroblasts,Embryonic,EMB
0.05432666933218894,Embryonic fibroblasts,Embryonic,EMB
0.042993505183564124,Embryonic fibroblasts,Embryonic,EMB
0.1738442339430742,Embryonic fibroblasts,Embryonic,EMB
0.23635179331830378,Embryonic fibroblasts,Embryonic,EMB
0.22864473266945806,Embryonic fibroblasts,Embryonic,EMB
0.0021181001631703986,Embryonic fibroblasts,Embryonic,EMB
0.3522645175499128,Embryonic fibroblasts,Embryonic,EMB
0.36758361453383415,Embryonic fibroblasts,Embryonic,EMB
0.19664601570524243,Embryonic fibroblasts,Embryonic,EMB
0.12895318052881943,Embryonic fibroblasts,Embryonic,EMB
0.1370637298213997,Embryonic fibroblasts,Embryonic,EMB
0.19728264743278362,Embryonic fibroblasts,Embryonic,EMB
0.24943374748095232,Embryonic fibroblasts,Embryonic,EMB
0.2297312516235097,Embryonic fibroblasts,Embryonic,EMB
0.2535743524900122,Embryonic fibroblasts,Embryonic,EMB
-0.02056534500026926,Embryonic fibroblasts,Embryonic,EMB
0.07151886261713972,Embryonic fibroblasts,Embryonic,EMB
0.09951312470834159,Embryonic fibroblasts,Embryonic,EMB
0.139550459523617,Embryonic fibroblasts,Embryonic,EMB
0.06381819513958138,Embryonic fibroblasts,Embryonic,EMB
0.045220011862076734,Embryonic fibroblasts,Embryonic,EMB
-0.025490279107750424,Embryonic fibroblasts,Embryonic,EMB
0.233978088394124,Embryonic fibroblasts,Embryonic,EMB
0.15323645996924642,Embryonic fibroblasts,Embryonic,EMB
0.2392337677687984,Embryonic fibroblasts,Embryonic,EMB
0.049414857196112896,Embryonic fibroblasts,Embryonic,EMB
0.18541535076741264,Embryonic fibroblasts,Embryonic,EMB
0.2270015682998655,Embryonic fibroblasts,Embryonic,EMB
0.010093653660932574,Embryonic fibroblasts,Embryonic,EMB
0.17768727255970898,Embryonic fibroblasts,Embryonic,EMB
0.13712831139732648,Embryonic fibroblasts,Embryonic,EMB
0.08884088438780222,Embryonic fibroblasts,Embryonic,EMB
0.023203228757548766,Embryonic fibroblasts,Embryonic,EMB
0.20379756161458745,Embryonic fibroblasts,Embryonic,EMB
0.32035400245537754,Embryonic fibroblasts,Embryonic,EMB
0.300070168671156,Embryonic fibroblasts,Embryonic,EMB
0.18717147181889024,Embryonic fibroblasts,Embryonic,EMB
0.22147289836230324,Embryonic fibroblasts,Embryonic,EMB
0.2690594944790795,Embryonic fibroblasts,Embryonic,EMB
0.20463186309658948,Embryonic fibroblasts,Embryonic,EMB
0.02040930349197033,Embryonic fibroblasts,Embryonic,EMB
0.19082106642488356,Embryonic fibroblasts,Embryonic,EMB
0.16387920503735912,Embryonic fibroblasts,Embryonic,EMB
0.15499783971455827,Embryonic fibroblasts,Embryonic,EMB
0.20344299117199435,Embryonic fibroblasts,Embryonic,EMB
0.12087153702498996,Embryonic fibroblasts,Embryonic,EMB
0.1473164349103843,Embryonic fibroblasts,Embryonic,EMB
0.15403130642123253,Embryonic fibroblasts,Embryonic,EMB
0.2071009827489186,Embryonic fibroblasts,Embryonic,EMB
0.06560237771271968,Embryonic fibroblasts,Embryonic,EMB
0.09093055279843731,Embryonic fibroblasts,Embryonic,EMB
0.10650203520928678,Embryonic fibroblasts,Embryonic,EMB
0.23513141949164257,Embryonic fibroblasts,Embryonic,EMB
0.002200436996674906,Embryonic fibroblasts,Embryonic,EMB
0.19689267222755533,Embryonic fibroblasts,Embryonic,EMB
0.03894414821160786,Embryonic fibroblasts,Embryonic,EMB
0.11173506242508054,Embryonic fibroblasts,Embryonic,EMB
0.13732798628204282,Embryonic fibroblasts,Embryonic,EMB
0.05942225616592046,Embryonic fibroblasts,Embryonic,EMB
0.20114289061296306,Embryonic fibroblasts,Embryonic,EMB
0.14935921139659322,Embryonic fibroblasts,Embryonic,EMB
0.1860384528863433,Embryonic fibroblasts,Embryonic,EMB
0.01728508523615656,Embryonic fibroblasts,Embryonic,EMB
0.0629236182273435,Embryonic fibroblasts,Embryonic,EMB
0.14935720064020444,Embryonic fibroblasts,Embryonic,EMB
0.2179908400380085,Embryonic fibroblasts,Embryonic,EMB
0.22785580710503028,Embryonic fibroblasts,Embryonic,EMB
0.1940684250291055,Embryonic fibroblasts,Embryonic,EMB
0.15648047803212073,Embryonic fibroblasts,Embryonic,EMB
0.1743925362873192,Embryonic fibroblasts,Embryonic,EMB
-0.08429698630551727,Embryonic fibroblasts,Embryonic,EMB
0.11087956318386133,Embryonic fibroblasts,Embryonic,EMB
0.014238944130598376,Embryonic fibroblasts,Embryonic,EMB
0.11477739374458906,Embryonic fibroblasts,Embryonic,EMB
0.2751591157940972,Embryonic fibroblasts,Embryonic,EMB
0.005520566693983625,Embryonic fibroblasts,Embryonic,EMB
0.08762579387158267,Embryonic fibroblasts,Embryonic,EMB
0.1046018520433336,Embryonic fibroblasts,Embryonic,EMB
0.15593372823392304,Embryonic fibroblasts,Embryonic,EMB
-0.03388872833419268,Embryonic fibroblasts,Embryonic,EMB
0.1714232338915948,Embryonic fibroblasts,Embryonic,EMB
-0.10143259664861073,Embryonic fibroblasts,Embryonic,EMB
0.13185206280525494,Embryonic fibroblasts,Embryonic,EMB
0.17796486783656912,Embryonic fibroblasts,Embryonic,EMB
0.24397106477296485,Embryonic fibroblasts,Embryonic,EMB
0.22300500996508404,Embryonic fibroblasts,Embryonic,EMB
0.39156463823023285,Embryonic fibroblasts,Embryonic,EMB
0.18647112548162076,Embryonic fibroblasts,Embryonic,EMB
0.2387334186528341,Embryonic fibroblasts,Embryonic,EMB
0.09662228137923613,Embryonic fibroblasts,Embryonic,EMB
0.1247736637825868,Embryonic fibroblasts,Embryonic,EMB
0.16464422020734154,Embryonic fibroblasts,Embryonic,EMB
0.2879763620640724,Embryonic fibroblasts,Embryonic,EMB
0.06997299982064693,Embryonic fibroblasts,Embryonic,EMB
0.26518295466038333,Embryonic fibroblasts,Embryonic,EMB
0.13876237593615298,Embryonic fibroblasts,Embryonic,EMB
0.11918709297039302,Embryonic fibroblasts,Embryonic,EMB
0.0854330227154814,Embryonic fibroblasts,Embryonic,EMB
0.1194109580577109,Embryonic fibroblasts,Embryonic,EMB
0.3079156836413399,Embryonic fibroblasts,Embryonic,EMB
0.22134418092535166,Embryonic fibroblasts,Embryonic,EMB
0.03694910941882815,Embryonic fibroblasts,Embryonic,EMB
0.19532665983784958,Embryonic fibroblasts,Embryonic,EMB
0.15479875030613915,Embryonic fibroblasts,Embryonic,EMB
0.23201937684316357,Embryonic fibroblasts,Embryonic,EMB
0.20559099027964006,Embryonic fibroblasts,Embryonic,EMB
0.2115147550512141,Embryonic fibroblasts,Embryonic,EMB
0.22805586705759656,Embryonic fibroblasts,Embryonic,EMB
0.2978887678998386,Embryonic fibroblasts,Embryonic,EMB
0.22885640166068424,Embryonic fibroblasts,Embryonic,EMB
0.13665525579494375,Embryonic fibroblasts,Embryonic,EMB
0.18591247617164006,Embryonic fibroblasts,Embryonic,EMB
0.15048659026979508,Embryonic fibroblasts,Embryonic,EMB
0.21423346108836544,Embryonic fibroblasts,Embryonic,EMB
0.08158246716209633,Embryonic fibroblasts,Embryonic,EMB
0.04410023387291242,Embryonic fibroblasts,Embryonic,EMB
0.06895603929925122,Embryonic fibroblasts,Embryonic,EMB
0.1342906131760338,Embryonic fibroblasts,Embryonic,EMB
0.043924787849632996,Embryonic fibroblasts,Embryonic,EMB
0.1399894925651383,Embryonic fibroblasts,Embryonic,EMB
0.13315625903091793,Embryonic fibroblasts,Embryonic,EMB
0.11126482718724252,Embryonic fibroblasts,Embryonic,EMB
0.266287639144094,Embryonic fibroblasts,Embryonic,EMB
0.1586863116683327,Embryonic fibroblasts,Embryonic,EMB
0.34734847566130145,Embryonic fibroblasts,Embryonic,EMB
0.11859057600685821,Embryonic fibroblasts,Embryonic,EMB
0.10468143819039016,Embryonic fibroblasts,Embryonic,EMB
0.20271570174523526,Embryonic fibroblasts,Embryonic,EMB
0.007885288703122266,Embryonic fibroblasts,Embryonic,EMB
0.15964956000619854,Embryonic fibroblasts,Embryonic,EMB
0.2268179445397757,Embryonic fibroblasts,Embryonic,EMB
0.04292740771096341,Embryonic fibroblasts,Embryonic,EMB
0.23113128189431556,Embryonic fibroblasts,Embryonic,EMB
0.09129365672294715,Embryonic fibroblasts,Embryonic,EMB
-0.023905178705196428,Embryonic fibroblasts,Embryonic,EMB
0.1481357327004888,Embryonic fibroblasts,Embryonic,EMB
0.25510014382354795,Embryonic fibroblasts,Embryonic,EMB
-0.03174195503836996,Embryonic fibroblasts,Embryonic,EMB
0.2523376906702886,Embryonic fibroblasts,Embryonic,EMB
0.017821260862244385,Embryonic fibroblasts,Embryonic,EMB
0.043204373943271396,Embryonic fibroblasts,Embryonic,EMB
0.21162033601441585,Embryonic fibroblasts,Embryonic,EMB
0.12223681921141238,Embryonic fibroblasts,Embryonic,EMB
0.21425361889749997,Embryonic fibroblasts,Embryonic,EMB
0.2693997406433466,Embryonic fibroblasts,Embryonic,EMB
0.2805977262877439,Embryonic fibroblasts,Embryonic,EMB
0.18991147962371427,Embryonic fibroblasts,Embryonic,EMB
0.33973066121791085,Embryonic fibroblasts,Embryonic,EMB
-0.031808789461089705,Embryonic fibroblasts,Embryonic,EMB
0.20439903990899633,Embryonic fibroblasts,Embryonic,EMB
0.18666770409718764,Embryonic fibroblasts,Embryonic,EMB
-0.09896906006753216,Embryonic fibroblasts,Embryonic,EMB
0.28426552479219486,Embryonic fibroblasts,Embryonic,EMB
0.22628208537738334,Embryonic fibroblasts,Embryonic,EMB
0.15270189269399143,Embryonic fibroblasts,Embryonic,EMB
0.08400864702768455,Embryonic fibroblasts,Embryonic,EMB
-0.004364097118339993,Embryonic fibroblasts,Embryonic,EMB
-0.0075628610658808396,Embryonic fibroblasts,Embryonic,EMB
0.27206062381496676,Embryonic fibroblasts,Embryonic,EMB
0.27302301770292275,Embryonic fibroblasts,Embryonic,EMB
0.03120733642069277,Embryonic fibroblasts,Embryonic,EMB
0.16331368572965868,Embryonic fibroblasts,Embryonic,EMB
0.08097009209210497,Embryonic fibroblasts,Embryonic,EMB
0.2552018865956865,Embryonic fibroblasts,Embryonic,EMB
0.16268211455546036,Embryonic fibroblasts,Embryonic,EMB
0.14569408589843208,Embryonic fibroblasts,Embryonic,EMB
0.3067325565451845,Embryonic fibroblasts,Embryonic,EMB
0.04162275578976713,Embryonic fibroblasts,Embryonic,EMB
0.20829179143421972,Embryonic fibroblasts,Embryonic,EMB
0.18132427908092388,Embryonic fibroblasts,Embryonic,EMB
0.23779224109252248,Embryonic fibroblasts,Embryonic,EMB
